timestamp,resource_type,priority,system_load,available_resources,queue_length,user_role,duration,success,resource_id,predicted_load,allocation_time
2026-01-10 06:38:00,CPU,High,36,9,5,admin,16,1,CPU-Node-28,42,187
2026-01-10 06:40:00,GPU,High,50,2,12,user,19,1,GPU-Node-20,68,335
2026-01-10 06:42:00,CPU,Low,42,8,6,user,25,1,CPU-Node-44,56,229
2026-01-10 06:44:00,CPU,Medium,40,6,3,user,25,1,CPU-Node-40,43,210
2026-01-10 06:46:00,GPU,Medium,26,2,9,user,23,1,GPU-Node-19,43,233
2026-01-10 06:48:00,GPU,Low,42,2,7,user,33,1,GPU-Node-47,55,247
2026-01-10 06:50:00,CPU,Medium,41,6,11,user,28,1,CPU-Node-26,65,290
2026-01-10 06:52:00,GPU,High,35,2,7,admin,45,1,GPU-Node-16,44,217
2026-01-10 06:54:00,CPU,Medium,39,13,7,user,34,1,CPU-Node-11,53,232
2026-01-10 06:56:00,CPU,Low,46,7,10,user,41,1,CPU-Node-15,75,311
2026-01-10 06:58:00,GPU,Low,35,2,3,user,41,1,GPU-Node-17,44,176
2026-01-10 07:00:00,CPU,High,37,14,5,admin,24,1,CPU-Node-18,43,229
2026-01-10 07:02:00,CPU,High,26,9,8,user,23,1,CPU-Node-21,37,237
2026-01-10 07:04:00,CPU,Medium,40,11,11,user,37,1,CPU-Node-26,61,281
2026-01-10 07:06:00,CPU,Low,23,7,5,admin,33,1,CPU-Node-8,31,172
2026-01-10 07:08:00,GPU,Medium,35,2,10,admin,14,1,GPU-Node-15,58,247
2026-01-10 07:10:00,GPU,Medium,30,1,7,admin,39,1,GPU-Node-50,38,218
2026-01-10 07:12:00,GPU,Medium,42,2,8,user,32,1,GPU-Node-30,62,250
2026-01-10 07:14:00,CPU,Medium,56,4,10,user,22,1,CPU-Node-44,76,312
2026-01-10 07:16:00,CPU,Low,40,10,8,user,33,1,CPU-Node-43,60,268
2026-01-10 07:18:00,CPU,Low,20,14,5,user,29,1,CPU-Node-20,40,156
2026-01-10 07:20:00,CPU,Medium,33,7,7,user,35,1,CPU-Node-6,49,230
2026-01-10 07:22:00,GPU,Medium,46,2,13,user,34,1,GPU-Node-46,80,315
2026-01-10 07:24:00,CPU,Medium,26,7,3,user,25,1,CPU-Node-19,32,175
2026-01-10 07:26:00,GPU,Medium,44,1,3,admin,26,1,GPU-Node-15,45,147
2026-01-10 07:28:00,CPU,Low,44,9,4,user,34,1,CPU-Node-40,55,189
2026-01-10 07:30:00,GPU,High,35,4,6,admin,15,1,GPU-Node-23,50,242
2026-01-10 07:32:00,GPU,Medium,27,1,8,user,27,1,GPU-Node-44,51,228
2026-01-10 07:34:00,CPU,High,14,9,5,user,30,1,CPU-Node-38,23,159
2026-01-10 07:36:00,GPU,Medium,48,2,12,user,37,1,GPU-Node-7,65,306
2026-01-10 07:38:00,GPU,Medium,52,2,7,user,35,1,GPU-Node-35,65,266
2026-01-10 07:40:00,CPU,High,47,6,10,user,31,1,CPU-Node-37,59,306
2026-01-10 07:42:00,GPU,Low,33,0,6,user,42,0,GPU-Node-21,37,224
2026-01-10 07:44:00,GPU,Medium,26,3,6,user,23,1,GPU-Node-21,34,182
2026-01-10 07:46:00,GPU,Medium,29,0,11,admin,36,0,GPU-Node-26,53,253
2026-01-10 07:48:00,CPU,Low,37,9,10,user,43,1,CPU-Node-24,63,250
2026-01-10 07:50:00,CPU,High,45,4,13,admin,23,1,CPU-Node-8,74,359
2026-01-10 07:52:00,CPU,High,42,6,10,admin,33,1,CPU-Node-50,65,276
2026-01-10 07:54:00,CPU,Low,32,10,2,user,30,1,CPU-Node-26,36,144
2026-01-10 07:56:00,CPU,High,45,9,4,admin,29,1,CPU-Node-48,52,197
2026-01-10 07:58:00,GPU,High,52,3,13,user,41,1,GPU-Node-4,69,359
2026-01-10 08:00:00,CPU,Medium,30,5,5,user,42,1,CPU-Node-24,46,205
2026-01-10 08:02:00,CPU,Medium,53,5,8,admin,31,1,CPU-Node-2,72,271
2026-01-10 08:04:00,CPU,High,18,6,3,user,27,1,CPU-Node-36,26,130
2026-01-10 08:06:00,GPU,Medium,44,2,5,user,7,1,GPU-Node-1,48,269
2026-01-10 08:08:00,CPU,Low,26,2,0,user,24,1,CPU-Node-16,30,67
2026-01-10 08:10:00,CPU,High,40,10,10,user,19,1,CPU-Node-49,65,280
2026-01-10 08:12:00,CPU,Medium,39,10,9,user,23,1,CPU-Node-36,61,259
2026-01-10 08:14:00,CPU,Low,34,8,3,user,34,1,CPU-Node-38,39,152
2026-01-10 08:16:00,CPU,Low,40,10,2,user,23,1,CPU-Node-21,40,152
2026-01-10 08:18:00,CPU,High,42,12,11,user,43,1,CPU-Node-4,68,307
2026-01-10 08:20:00,CPU,Low,30,10,1,user,28,1,CPU-Node-33,32,134
2026-01-10 08:22:00,GPU,Low,16,2,2,admin,13,1,GPU-Node-47,11,100
2026-01-10 08:24:00,CPU,Low,49,9,11,user,58,1,CPU-Node-34,75,291
2026-01-10 08:26:00,GPU,Medium,26,1,1,user,21,1,GPU-Node-20,21,147
2026-01-10 08:28:00,CPU,Low,44,6,12,admin,52,1,CPU-Node-25,58,316
2026-01-10 08:30:00,GPU,Low,28,0,6,user,35,0,GPU-Node-5,41,197
2026-01-10 08:32:00,CPU,Low,23,12,1,user,31,1,CPU-Node-39,26,78
2026-01-10 08:34:00,CPU,High,31,11,4,admin,19,1,CPU-Node-37,37,178
2026-01-10 08:36:00,CPU,Low,38,8,11,user,45,1,CPU-Node-26,53,273
2026-01-10 08:38:00,CPU,Low,40,2,7,user,27,1,CPU-Node-10,60,228
2026-01-10 08:40:00,CPU,Low,47,8,11,user,23,1,CPU-Node-27,66,345
2026-01-10 08:42:00,GPU,Medium,17,1,6,user,38,1,GPU-Node-44,26,160
2026-01-10 08:44:00,GPU,Medium,31,0,6,user,42,0,GPU-Node-12,46,192
2026-01-10 08:46:00,CPU,Medium,32,10,9,user,29,1,CPU-Node-40,59,256
2026-01-10 08:48:00,GPU,Medium,36,0,6,user,30,0,GPU-Node-37,42,246
2026-01-10 08:50:00,CPU,Medium,20,10,5,user,27,1,CPU-Node-46,24,173
2026-01-10 08:52:00,CPU,Low,31,10,6,admin,27,1,CPU-Node-41,48,218
2026-01-10 08:54:00,CPU,Low,36,12,8,user,32,1,CPU-Node-26,54,228
2026-01-10 08:56:00,GPU,High,20,1,0,user,31,1,GPU-Node-16,18,89
2026-01-10 08:58:00,CPU,Medium,29,11,13,user,27,1,CPU-Node-29,63,335
2026-01-10 09:00:00,GPU,Low,83,1,15,user,30,1,GPU-Node-44,100,448
2026-01-10 09:02:00,GPU,High,80,2,18,user,47,0,GPU-Node-38,100,496
2026-01-10 09:04:00,CPU,Medium,80,10,21,user,19,0,CPU-Node-7,100,499
2026-01-10 09:06:00,CPU,Low,91,3,20,user,40,0,CPU-Node-14,100,487
2026-01-10 09:08:00,CPU,Medium,66,6,12,user,27,1,CPU-Node-40,90,372
2026-01-10 09:10:00,GPU,High,79,2,15,admin,21,1,GPU-Node-12,100,421
2026-01-10 09:12:00,GPU,High,71,3,11,user,20,1,GPU-Node-4,90,365
2026-01-10 09:14:00,GPU,Low,60,1,10,user,21,1,GPU-Node-44,84,346
2026-01-10 09:16:00,CPU,High,92,4,19,user,24,0,CPU-Node-6,100,513
2026-01-10 09:18:00,CPU,Medium,80,10,13,user,36,1,CPU-Node-29,100,434
2026-01-10 09:20:00,CPU,High,80,5,14,user,31,1,CPU-Node-22,100,413
2026-01-10 09:22:00,GPU,Low,81,1,24,user,33,0,GPU-Node-39,100,551
2026-01-10 09:24:00,GPU,High,61,1,16,user,30,0,GPU-Node-23,91,401
2026-01-10 09:26:00,GPU,Medium,80,1,17,user,28,0,GPU-Node-25,100,468
2026-01-10 09:28:00,GPU,Medium,66,3,16,user,33,0,GPU-Node-43,100,419
2026-01-10 09:30:00,GPU,High,75,0,18,user,29,0,GPU-Node-19,100,502
2026-01-10 09:32:00,CPU,Medium,80,8,12,user,54,1,CPU-Node-20,96,372
2026-01-10 09:34:00,CPU,Medium,100,6,23,user,16,0,CPU-Node-30,100,580
2026-01-10 09:36:00,CPU,Medium,61,11,3,user,17,1,CPU-Node-24,63,196
2026-01-10 09:38:00,CPU,High,76,9,15,user,31,1,CPU-Node-9,100,456
2026-01-10 09:40:00,CPU,High,61,8,11,user,26,1,CPU-Node-20,79,348
2026-01-10 09:42:00,CPU,High,90,10,15,admin,20,1,CPU-Node-42,100,457
2026-01-10 09:44:00,CPU,Low,87,11,17,user,30,0,CPU-Node-39,100,516
2026-01-10 09:46:00,CPU,Medium,79,2,21,user,33,0,CPU-Node-40,100,487
2026-01-10 09:48:00,GPU,Medium,76,0,13,user,43,0,GPU-Node-14,100,421
2026-01-10 09:50:00,CPU,Medium,84,6,22,user,16,0,CPU-Node-40,100,504
2026-01-10 09:52:00,CPU,Medium,83,9,19,user,21,0,CPU-Node-21,100,490
2026-01-10 09:54:00,CPU,High,76,6,8,user,41,1,CPU-Node-1,89,301
2026-01-10 09:56:00,CPU,High,58,11,10,user,27,1,CPU-Node-42,82,332
2026-01-10 09:58:00,GPU,Low,91,1,15,user,12,0,GPU-Node-18,100,461
2026-01-10 10:00:00,GPU,Medium,49,3,13,user,20,1,GPU-Node-35,73,347
2026-01-10 10:02:00,GPU,High,61,2,17,user,26,0,GPU-Node-29,100,417
2026-01-10 10:04:00,CPU,Medium,84,3,17,user,38,0,CPU-Node-19,100,503
2026-01-10 10:06:00,CPU,High,78,7,17,admin,40,1,CPU-Node-12,100,423
2026-01-10 10:08:00,GPU,High,75,1,11,admin,29,1,GPU-Node-15,94,349
2026-01-10 10:10:00,GPU,Medium,77,3,16,user,35,0,GPU-Node-41,100,426
2026-01-10 10:12:00,CPU,Medium,79,9,15,user,34,1,CPU-Node-6,100,416
2026-01-10 10:14:00,CPU,Low,79,7,15,user,39,1,CPU-Node-10,100,458
2026-01-10 10:16:00,GPU,High,68,1,13,user,31,1,GPU-Node-14,91,382
2026-01-10 10:18:00,CPU,Low,84,8,19,user,32,0,CPU-Node-31,100,503
2026-01-10 10:20:00,GPU,High,63,0,13,admin,37,0,GPU-Node-7,84,359
2026-01-10 10:22:00,CPU,Low,61,9,15,user,38,1,CPU-Node-5,89,376
2026-01-10 10:24:00,GPU,Medium,76,0,14,user,35,0,GPU-Node-12,100,422
2026-01-10 10:26:00,GPU,Low,72,4,13,user,37,1,GPU-Node-9,100,389
2026-01-10 10:28:00,CPU,Low,99,4,20,admin,29,0,CPU-Node-38,100,547
2026-01-10 10:30:00,GPU,High,67,1,11,admin,23,1,GPU-Node-7,80,333
2026-01-10 10:32:00,CPU,Medium,81,8,11,user,18,1,CPU-Node-28,100,364
2026-01-10 10:34:00,CPU,Medium,66,5,19,user,37,0,CPU-Node-22,97,485
2026-01-10 10:36:00,CPU,High,74,17,10,user,47,1,CPU-Node-39,99,304
2026-01-10 10:38:00,CPU,High,83,7,15,user,36,1,CPU-Node-25,100,436
2026-01-10 10:40:00,GPU,Medium,81,1,9,user,23,1,GPU-Node-35,100,336
2026-01-10 10:42:00,CPU,Low,76,4,17,user,24,0,CPU-Node-46,100,434
2026-01-10 10:44:00,CPU,Medium,62,3,12,user,27,1,CPU-Node-7,87,371
2026-01-10 10:46:00,GPU,Low,86,1,19,user,35,0,GPU-Node-34,100,504
2026-01-10 10:48:00,CPU,Medium,66,7,12,admin,20,1,CPU-Node-4,94,380
2026-01-10 10:50:00,CPU,Low,51,5,5,user,29,1,CPU-Node-42,66,215
2026-01-10 10:52:00,CPU,High,81,10,15,user,43,1,CPU-Node-4,100,447
2026-01-10 10:54:00,CPU,Low,70,5,16,user,19,0,CPU-Node-29,92,430
2026-01-10 10:56:00,CPU,Medium,71,12,19,user,34,0,CPU-Node-39,100,493
2026-01-10 10:58:00,CPU,High,73,13,12,admin,27,1,CPU-Node-23,100,364
2026-01-10 11:00:00,CPU,Medium,70,7,15,admin,31,1,CPU-Node-41,99,410
2026-01-10 11:02:00,CPU,High,88,11,12,user,29,1,CPU-Node-48,100,370
2026-01-10 11:04:00,GPU,Medium,70,2,9,user,33,1,GPU-Node-2,83,327
2026-01-10 11:06:00,CPU,High,90,12,25,user,31,0,CPU-Node-13,100,594
2026-01-10 11:08:00,CPU,High,77,7,18,user,5,0,CPU-Node-49,100,473
2026-01-10 11:10:00,CPU,Low,77,4,18,user,39,0,CPU-Node-10,100,470
2026-01-10 11:12:00,GPU,Medium,84,1,17,user,32,0,GPU-Node-40,100,472
2026-01-10 11:14:00,GPU,Medium,92,2,21,user,20,0,GPU-Node-20,100,551
2026-01-10 11:16:00,GPU,Low,74,1,17,user,24,0,GPU-Node-22,100,474
2026-01-10 11:18:00,CPU,Medium,79,10,10,user,37,1,CPU-Node-15,100,332
2026-01-10 11:20:00,CPU,Low,85,11,13,user,40,1,CPU-Node-45,100,411
2026-01-10 11:22:00,CPU,High,82,7,19,user,36,0,CPU-Node-12,100,497
2026-01-10 11:24:00,CPU,High,69,8,7,admin,35,1,CPU-Node-11,88,252
2026-01-10 11:26:00,CPU,Medium,57,4,15,user,29,1,CPU-Node-28,85,357
2026-01-10 11:28:00,CPU,Low,80,4,12,user,45,1,CPU-Node-50,100,398
2026-01-10 11:30:00,CPU,Low,68,3,13,user,31,1,CPU-Node-24,92,356
2026-01-10 11:32:00,CPU,Medium,68,10,12,user,27,1,CPU-Node-40,85,359
2026-01-10 11:34:00,CPU,Low,61,12,12,user,20,1,CPU-Node-29,85,353
2026-01-10 11:36:00,GPU,Medium,72,0,10,user,34,0,GPU-Node-11,94,344
2026-01-10 11:38:00,CPU,High,81,5,14,user,37,1,CPU-Node-33,100,378
2026-01-10 11:40:00,CPU,Medium,83,8,17,user,14,0,CPU-Node-28,100,460
2026-01-10 11:42:00,GPU,Medium,68,2,11,user,25,1,GPU-Node-5,93,352
2026-01-10 11:44:00,GPU,High,72,1,12,user,25,1,GPU-Node-23,88,359
2026-01-10 11:46:00,GPU,Low,65,1,16,user,37,0,GPU-Node-29,93,418
2026-01-10 11:48:00,CPU,Medium,77,7,14,user,39,1,CPU-Node-20,100,411
2026-01-10 11:50:00,GPU,Medium,62,2,11,user,20,1,GPU-Node-23,83,325
2026-01-10 11:52:00,GPU,High,69,1,11,user,38,1,GPU-Node-44,85,371
2026-01-10 11:54:00,CPU,Medium,91,9,13,user,33,1,CPU-Node-9,100,398
2026-01-10 11:56:00,CPU,Low,83,11,14,user,40,1,CPU-Node-23,100,441
2026-01-10 11:58:00,CPU,Medium,77,6,13,user,23,1,CPU-Node-42,100,378
2026-01-10 12:00:00,CPU,High,57,10,11,user,38,1,CPU-Node-8,77,316
2026-01-10 12:02:00,CPU,Medium,78,11,19,user,28,0,CPU-Node-30,100,476
2026-01-10 12:04:00,CPU,Low,67,8,11,user,22,1,CPU-Node-40,82,357
2026-01-10 12:06:00,GPU,High,78,2,22,user,28,0,GPU-Node-4,100,530
2026-01-10 12:08:00,GPU,High,75,1,16,admin,27,1,GPU-Node-18,100,435
2026-01-10 12:10:00,GPU,Medium,93,3,13,user,18,1,GPU-Node-45,100,396
2026-01-10 12:12:00,GPU,High,68,3,16,user,41,0,GPU-Node-31,100,437
2026-01-10 12:14:00,CPU,Medium,76,9,15,user,31,1,CPU-Node-4,86,434
2026-01-10 12:16:00,CPU,Low,89,9,20,user,23,0,CPU-Node-45,100,515
2026-01-10 12:18:00,GPU,High,70,2,13,user,34,1,GPU-Node-23,97,348
2026-01-10 12:20:00,GPU,High,70,2,15,user,13,1,GPU-Node-5,97,444
2026-01-10 12:22:00,CPU,High,67,5,14,user,31,1,CPU-Node-8,100,407
2026-01-10 12:24:00,CPU,Low,76,8,16,user,30,0,CPU-Node-20,100,436
2026-01-10 12:26:00,CPU,Medium,87,8,22,user,47,0,CPU-Node-4,100,542
2026-01-10 12:28:00,CPU,High,60,10,12,user,35,1,CPU-Node-3,80,358
2026-01-10 12:30:00,CPU,Medium,99,8,18,user,25,0,CPU-Node-13,100,529
2026-01-10 12:32:00,CPU,High,69,5,13,user,33,1,CPU-Node-48,96,361
2026-01-10 12:34:00,GPU,High,78,2,18,user,12,0,GPU-Node-35,100,492
2026-01-10 12:36:00,CPU,Low,55,6,9,user,31,1,CPU-Node-43,71,318
2026-01-10 12:38:00,CPU,Medium,63,7,9,user,33,1,CPU-Node-30,79,301
2026-01-10 12:40:00,GPU,High,71,0,16,user,37,0,GPU-Node-3,100,432
2026-01-10 12:42:00,CPU,Medium,67,5,18,user,31,0,CPU-Node-31,92,432
2026-01-10 12:44:00,GPU,High,86,3,18,user,32,0,GPU-Node-5,100,479
2026-01-10 12:46:00,CPU,High,62,2,11,admin,13,1,CPU-Node-8,81,346
2026-01-10 12:48:00,CPU,Medium,57,5,14,user,36,1,CPU-Node-7,82,385
2026-01-10 12:50:00,GPU,Medium,74,0,17,user,35,0,GPU-Node-16,100,446
2026-01-10 12:52:00,GPU,High,66,0,18,admin,10,0,GPU-Node-40,100,449
2026-01-10 12:54:00,GPU,Medium,63,1,10,admin,18,1,GPU-Node-24,85,329
2026-01-10 12:56:00,GPU,Medium,60,3,13,user,29,1,GPU-Node-39,89,347
2026-01-10 12:58:00,CPU,Low,73,12,14,user,31,1,CPU-Node-45,98,399
2026-01-10 13:00:00,CPU,Medium,77,5,10,user,20,1,CPU-Node-24,93,345
2026-01-10 13:02:00,GPU,Low,83,2,9,user,23,1,GPU-Node-8,100,377
2026-01-10 13:04:00,GPU,High,90,2,18,user,42,0,GPU-Node-31,100,507
2026-01-10 13:06:00,CPU,Medium,72,8,8,admin,52,1,CPU-Node-40,86,338
2026-01-10 13:08:00,GPU,Medium,76,3,17,user,32,0,GPU-Node-29,100,452
2026-01-10 13:10:00,CPU,High,89,6,16,user,33,0,CPU-Node-20,100,429
2026-01-10 13:12:00,GPU,Low,80,1,20,user,37,0,GPU-Node-8,100,493
2026-01-10 13:14:00,CPU,Medium,68,7,15,user,37,1,CPU-Node-29,88,396
2026-01-10 13:16:00,CPU,High,65,1,14,user,44,1,CPU-Node-21,96,392
2026-01-10 13:18:00,CPU,High,80,4,13,admin,17,1,CPU-Node-21,100,417
2026-01-10 13:20:00,CPU,Low,61,6,16,admin,38,0,CPU-Node-27,88,428
2026-01-10 13:22:00,CPU,Low,77,10,14,user,43,1,CPU-Node-35,100,419
2026-01-10 13:24:00,CPU,Low,82,6,15,user,23,1,CPU-Node-22,100,482
2026-01-10 13:26:00,CPU,Medium,80,4,12,user,35,1,CPU-Node-28,100,396
2026-01-10 13:28:00,GPU,Low,81,2,20,user,29,0,GPU-Node-22,100,517
2026-01-10 13:30:00,GPU,High,64,2,13,user,7,1,GPU-Node-49,89,342
2026-01-10 13:32:00,CPU,Low,63,8,10,user,37,1,CPU-Node-37,88,309
2026-01-10 13:34:00,CPU,High,61,8,10,user,41,1,CPU-Node-23,78,303
2026-01-10 13:36:00,GPU,High,64,1,16,user,24,0,GPU-Node-48,96,393
2026-01-10 13:38:00,CPU,Low,74,7,14,user,32,1,CPU-Node-17,100,384
2026-01-10 13:40:00,CPU,Medium,68,12,12,user,29,1,CPU-Node-10,90,389
2026-01-10 13:42:00,GPU,Medium,76,3,14,user,24,1,GPU-Node-5,100,411
2026-01-10 13:44:00,GPU,High,72,3,12,user,27,1,GPU-Node-43,98,376
2026-01-10 13:46:00,CPU,High,69,8,9,user,18,1,CPU-Node-44,88,310
2026-01-10 13:48:00,GPU,High,64,3,13,user,26,1,GPU-Node-13,85,385
2026-01-10 13:50:00,CPU,Medium,79,7,13,user,32,1,CPU-Node-48,100,418
2026-01-10 13:52:00,CPU,Medium,76,8,14,user,21,1,CPU-Node-6,100,445
2026-01-10 13:54:00,CPU,High,77,11,13,user,25,1,CPU-Node-42,100,370
2026-01-10 13:56:00,GPU,Low,66,3,13,user,37,1,GPU-Node-19,89,342
2026-01-10 13:58:00,CPU,Low,65,11,12,user,25,1,CPU-Node-24,89,333
2026-01-10 14:00:00,CPU,Medium,78,7,14,user,50,1,CPU-Node-26,100,444
2026-01-10 14:02:00,GPU,Medium,57,1,10,admin,33,1,GPU-Node-33,79,308
2026-01-10 14:04:00,GPU,Low,94,1,21,user,36,0,GPU-Node-28,100,551
2026-01-10 14:06:00,CPU,Low,45,10,6,user,28,1,CPU-Node-43,53,247
2026-01-10 14:08:00,CPU,Medium,76,8,17,user,38,0,CPU-Node-2,100,479
2026-01-10 14:10:00,CPU,Low,55,5,10,user,6,1,CPU-Node-40,70,317
2026-01-10 14:12:00,GPU,High,70,0,9,user,35,0,GPU-Node-16,86,331
2026-01-10 14:14:00,CPU,Medium,82,11,12,admin,17,1,CPU-Node-1,100,395
2026-01-10 14:16:00,CPU,High,71,6,17,user,32,0,CPU-Node-14,100,447
2026-01-10 14:18:00,GPU,High,82,2,23,user,33,0,GPU-Node-30,100,573
2026-01-10 14:20:00,GPU,High,65,0,12,user,16,0,GPU-Node-18,93,381
2026-01-10 14:22:00,CPU,High,77,10,16,user,33,0,CPU-Node-31,100,438
2026-01-10 14:24:00,GPU,High,63,3,16,user,21,0,GPU-Node-25,99,421
2026-01-10 14:26:00,GPU,Medium,78,2,13,user,37,1,GPU-Node-21,100,401
2026-01-10 14:28:00,CPU,Medium,87,7,18,user,26,0,CPU-Node-4,100,470
2026-01-10 14:30:00,CPU,Medium,68,7,15,user,5,1,CPU-Node-11,100,439
2026-01-10 14:32:00,GPU,High,78,1,12,user,24,1,GPU-Node-10,93,349
2026-01-10 14:34:00,GPU,High,88,3,21,admin,34,1,GPU-Node-9,100,567
2026-01-10 14:36:00,CPU,Medium,79,13,15,user,12,1,CPU-Node-47,100,418
2026-01-10 14:38:00,CPU,High,81,6,12,admin,31,1,CPU-Node-38,100,388
2026-01-10 14:40:00,GPU,High,100,1,18,user,35,0,GPU-Node-12,100,508
2026-01-10 14:42:00,GPU,Low,79,1,14,admin,30,1,GPU-Node-40,98,429
2026-01-10 14:44:00,CPU,High,67,10,11,user,14,1,CPU-Node-8,86,357
2026-01-10 14:46:00,CPU,Medium,62,1,11,user,44,1,CPU-Node-50,85,310
2026-01-10 14:48:00,CPU,Low,80,8,13,user,34,1,CPU-Node-33,100,412
2026-01-10 14:50:00,CPU,Medium,66,7,11,user,44,1,CPU-Node-5,92,374
2026-01-10 14:52:00,GPU,Low,75,0,13,user,31,0,GPU-Node-15,100,378
2026-01-10 14:54:00,CPU,Medium,85,12,15,user,28,1,CPU-Node-8,100,467
2026-01-10 14:56:00,CPU,Medium,72,9,18,user,16,0,CPU-Node-36,100,461
2026-01-10 14:58:00,GPU,Low,69,0,16,user,16,0,GPU-Node-4,98,429
2026-01-10 15:00:00,CPU,Low,73,10,16,user,37,0,CPU-Node-3,100,409
2026-01-10 15:02:00,CPU,Low,77,11,6,admin,36,1,CPU-Node-48,81,298
2026-01-10 15:04:00,CPU,Low,90,4,16,user,34,0,CPU-Node-11,100,494
2026-01-10 15:06:00,GPU,High,66,1,11,user,29,1,GPU-Node-31,86,342
2026-01-10 15:08:00,GPU,Medium,81,0,11,user,39,0,GPU-Node-24,100,347
2026-01-10 15:10:00,GPU,High,81,0,20,user,10,0,GPU-Node-35,100,528
2026-01-10 15:12:00,CPU,Medium,63,8,16,user,30,0,CPU-Node-7,96,390
2026-01-10 15:14:00,GPU,High,79,2,16,user,26,0,GPU-Node-9,100,436
2026-01-10 15:16:00,GPU,High,86,0,18,user,45,0,GPU-Node-47,100,514
2026-01-10 15:18:00,CPU,Medium,63,5,13,user,23,1,CPU-Node-31,88,372
2026-01-10 15:20:00,CPU,Medium,72,6,17,user,40,0,CPU-Node-45,100,452
2026-01-10 15:22:00,CPU,Medium,79,14,12,user,27,1,CPU-Node-1,100,379
2026-01-10 15:24:00,CPU,Medium,78,11,17,user,43,0,CPU-Node-32,100,479
2026-01-10 15:26:00,GPU,Medium,74,2,19,user,21,0,GPU-Node-7,100,492
2026-01-10 15:28:00,GPU,Low,70,1,7,user,37,1,GPU-Node-14,89,300
2026-01-10 15:30:00,GPU,Medium,69,1,13,admin,34,1,GPU-Node-3,81,388
2026-01-10 15:32:00,GPU,High,72,0,16,user,28,0,GPU-Node-5,100,449
2026-01-10 15:34:00,CPU,High,80,7,16,user,34,0,CPU-Node-23,100,459
2026-01-10 15:36:00,CPU,Medium,84,7,14,admin,23,1,CPU-Node-1,100,450
2026-01-10 15:38:00,CPU,High,74,2,16,user,36,0,CPU-Node-12,100,454
2026-01-10 15:40:00,GPU,Medium,84,2,21,user,50,0,GPU-Node-50,100,522
2026-01-10 15:42:00,CPU,High,94,10,20,user,23,0,CPU-Node-43,100,510
2026-01-10 15:44:00,CPU,Medium,85,5,18,user,38,0,CPU-Node-10,100,472
2026-01-10 15:46:00,GPU,Low,72,1,11,user,24,1,GPU-Node-17,86,375
2026-01-10 15:48:00,CPU,Medium,69,10,14,user,24,1,CPU-Node-11,100,404
2026-01-10 15:50:00,GPU,High,78,1,17,user,26,0,GPU-Node-11,100,450
2026-01-10 15:52:00,CPU,Low,77,15,11,user,5,1,CPU-Node-47,88,361
2026-01-10 15:54:00,CPU,High,92,10,19,user,26,0,CPU-Node-42,100,486
2026-01-10 15:56:00,CPU,High,67,8,14,admin,43,1,CPU-Node-20,97,390
2026-01-10 15:58:00,CPU,Medium,59,11,14,user,21,1,CPU-Node-37,83,394
2026-01-10 16:00:00,CPU,High,94,8,16,user,28,0,CPU-Node-2,100,514
2026-01-10 16:02:00,CPU,Medium,67,6,11,user,15,1,CPU-Node-32,95,363
2026-01-10 16:04:00,GPU,Low,67,2,6,user,33,1,GPU-Node-6,72,292
2026-01-10 16:06:00,GPU,Low,62,2,11,user,63,1,GPU-Node-22,76,342
2026-01-10 16:08:00,GPU,Medium,63,1,10,user,45,1,GPU-Node-40,88,320
2026-01-10 16:10:00,CPU,Medium,67,5,12,user,27,1,CPU-Node-9,94,355
2026-01-10 16:12:00,CPU,High,81,12,18,user,27,0,CPU-Node-41,100,484
2026-01-10 16:14:00,CPU,Low,70,10,17,user,60,0,CPU-Node-28,99,418
2026-01-10 16:16:00,CPU,Medium,78,9,11,user,39,1,CPU-Node-37,100,380
2026-01-10 16:18:00,CPU,Medium,77,9,17,user,36,0,CPU-Node-14,100,511
2026-01-10 16:20:00,CPU,Medium,77,6,14,user,62,1,CPU-Node-22,100,399
2026-01-10 16:22:00,CPU,Medium,87,9,15,user,27,1,CPU-Node-43,100,437
2026-01-10 16:24:00,CPU,High,81,9,20,user,5,0,CPU-Node-15,100,519
2026-01-10 16:26:00,GPU,Low,68,2,10,user,30,1,GPU-Node-36,89,320
2026-01-10 16:28:00,GPU,High,81,1,12,user,17,1,GPU-Node-28,100,392
2026-01-10 16:30:00,GPU,Medium,70,1,17,user,37,0,GPU-Node-24,98,432
2026-01-10 16:32:00,CPU,Medium,67,8,14,user,42,1,CPU-Node-31,100,381
2026-01-10 16:34:00,CPU,High,58,6,10,user,38,1,CPU-Node-21,76,346
2026-01-10 16:36:00,GPU,High,65,0,9,admin,28,0,GPU-Node-44,80,325
2026-01-10 16:38:00,GPU,Low,71,0,15,user,29,0,GPU-Node-7,100,448
2026-01-10 16:40:00,CPU,High,70,13,11,user,26,1,CPU-Node-25,94,355
2026-01-10 16:42:00,CPU,High,62,7,10,user,35,1,CPU-Node-13,88,376
2026-01-10 16:44:00,GPU,Low,79,1,20,user,37,0,GPU-Node-34,100,508
2026-01-10 16:46:00,CPU,Medium,67,8,15,user,30,1,CPU-Node-45,95,399
2026-01-10 16:48:00,CPU,Medium,67,6,10,admin,5,1,CPU-Node-18,84,302
2026-01-10 16:50:00,CPU,High,67,5,14,user,39,1,CPU-Node-4,97,390
2026-01-10 16:52:00,GPU,Medium,85,0,7,user,29,0,GPU-Node-14,100,323
